id	document	label
9882173	5년이 지나 우연히 또 봤지만 정말 압도적인 영화...서영희를 중심으로 한분한분의 연기력도 소름이 돋을정도..몰입감 최고입니다. 슬프면서 갑갑한 콩쾌하면서 우울한..너무 잘 만들었네요	1
4403150	에이 모야	0
7485059	블레이드 시리즈를 화려하게 제데로 말아먹은 영화~ 고이어 닌 절대 감독하지말아라~ㅉㅉㅉ....	0
1168586	슬픈 영화, 보고나면 남는게 참 많은,.	1
5546457	재밌어요	1
5049808	내가 만들어도 이것보다는 낫겠다	0
9336738	내인생 최고의 쓰레기영화... 불필요한 중반부를 삭제하고 후반부부터 스토리를 늘려나갔으면..하는 아쉬움이 정말 많이드는 영화..	0
7944896	아름다운 감동. 실화에 기초했다니 놀라움	1
6211648	신동엽땜에 강심장 봤는데 뽱터졌음ㅋㅋ역시 말빨의대가ㅋㅋ근데 조금 정신없음ㅋㅋ	1
7062241	솔까 내가봐도 이영화는 망작이긴 하지만 아래평점다신인간들 개념없네 영화배우를 왜욕해 ㅉㅉ 더락하고 존시나를 비교할만큼 당신들이 잘나셧나요?? 꼽으면 당신네들이 영화찍고 레슬링경기하든가	0
4455822	최고란 말이 전혀 아깝지 않은 전무후무한 역작	1
7731530	허접하구 구리네. 그냥 피식웃음나옴. 영화가 어떻든 어느인간들은 보면서 감정이입 대리만족하면서 옳소하구 맞장구칠듯 ㅋ	0
8106719	그냥 킬링타임용 영화일뿐!	0
5692769	진짜머하자는거냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좀비영화보고악플처음ㄱ ㅐ 재미업다진짜로	0
9685960	보면 볼수록 화가나는 영화;;현실성이 하나도 없음. 진짜 감독의 판타지가 무슨;; 대사도 하나같이 오글거리는거 투성이고...배우들도 연기 하나같이 이상하고..대학입시라는 많은사람들의 꿈과 희망을 이렇게 추악하게 표현하다니 ㅎㅎ 아기분더럽다진심	0
38336	시시한 영화..졸료 ㅡㅡ 시간아깝다..	0
9248161	아슬아슬하지만 무궁무진한 그녀들. 삶은 바뀌고 또 바뀌고 그리고 또다시 바뀐다. 바뀜의 연속, 그 끝은 없다.	1
5729843	기억의 마지막까지 함께 걸어줄 소중한 사람. 미안해요 언제나 고마웠어요. 이제 훨훨 날아요^-^o	1
9840584	무섭다.. 많이무서웠다.. 근데 임수정은 예뻣다	1
645383	가족과 같은 느낌을 주는 영화 ^^	1
8837936	써머커플 보는 맛에 끝까지 보긴 봤지만 정말 우리나라 막장 아침드라마보다 더 쓰레기같은 내용이었다. 캐릭터 성격에 일관성이 없고 걸핏하면 깨졌다 합쳤다 장난하냐? 이혼-재혼을 통한 관계도 막장부터 시작해서 등장인물들은 무슨 조울증이라도 걸린듯	0
8762299	아름다운 자연의 모습과 냉혹한 현실의 괴리감을 떨쳐낼 수가 없다.. 정말 좋은 영화다	1
7799915	대박	1
5510339	에라이...정신만 혼란스럽고, 엄사장, 김진수...억지 연기하는거 정말 짜증난다.	0
7720409	안보는걸추천	0
6020882	이 시리즈가 3까지 나오넥 기적이다	0
2685082	23세때 왕조현의 미모 이외엔 호평 포인트 전혀 없음	0
4081890	가족들이랑 가치보기 정말 좋은 영화다.. 아이들이 너무 귀여웠다	1
9443268	방금 예매했어요. 상영관이 별로 없네요^^; 직장인들은 거의 불가능한 시간 뿐이고... 소재 만으로도 9점은 받아야할 영화.	1
4303163	결말이 허무	0
713271	깡패들한테서 나는 남자의 향기는 뭘까?	0
5304164	그렇게 대단하지 않다	0
577521	아직도 귀에 선한 주제가의 멜로디~	1
469013	삶에 대한 감독의 따듯한 시선에 안도감을 얻는다.	1
6880030	어떻게 이드라마에 10점 밖에 줄수 없다니.. 이렇게 빠져 본 드라마가 없구요 박용우씨의 매력에 빠져서 헤어 나올수 가 없어요 시청률 1위 꼭 이루세요!	1
3650369	크리스틴크룩만으로 5점을 주는 영화... 내용은 -5점....	1
9676965	자비에 돌란이 예쁘기는 한데 그것뿐 전체적으로 우울하고 이야기도 이해도 안돼고 설명도 너무 부족하고..암튼 좋은 영화는 아닌듯	0
10070171	씁쓸한 것 같지만 뭔가 깊은 여운이 남았다. 물론 스웨덴의 분위기는 쫓아가지 못했지만 재밌게 봤다.클로이 사랑함 흐헬	1
8682585	클래식처럼 막판에 억지 설정말 안했어도 좋았을텐데	1
8345161	이 영화 다시 보고 싶은데 어케 보지	1
2164248	좋다. 봐라.	1
10264886	도시와 자연의 묘사가 아주 이뻤다. 영화의 색감도 특이했다. 그러나 지루했다.	0
1110012	나의 이상향, 이자벨 아자니. 영화도 영화지만 너무 아름답다.	1
1447073	얼굴 시꺼먼게 먼 죄냥....	0
10272762	짜증난다짜증난다짜증난다괜히봤다.괜히	0
6017622	전쟁에 관한 사실적인 면모를 보여준다. 화려하기보단 씁쓸함..	1
9790143	병맛ㅋㅋ무술도 후지고 연기도 후지고ㅋㅋ무료라서 보는데, 보면서 이거 한 이OO쯤 전에 개봉한거냐고 찾다가 올해 개봉한거라 개깜놀무슨배짱으로 개봉한거냐 이건ㅋㅋ중국은 인구가 많아서 낚이기만 해도 중박인건가....	0
7104441	조커로유명한!! 히스레저의 죽음으로 중단할뻔한영화가 이렇게재탄생한게 신기할따름 잘생긴배우들이나와 눈도호강시켜주고ㅋㅋ 몰입해서 나름재밌게봤는데 평점이왜이렇지..7은되야지않나싶음	1
6312071	견자단 액션 너무좋음ㅋㅋ	1
8176038	<진심>이란 게 어떤 건지 제대로 보여주는 영화. 98%가 이슬람교인 <이란>이기에 더 절묘해진 영화.	1
9648182	화질은 나을지 모르지만 어둡고 초점도 잘 맞질않고 상당히 보기 불편한 3d방식이네요	0
7371200	볼수록 재밌는 마의!!	1
9109777	지독하고 거만한 사형수를 위한 눈물이 아깝다	0
6824198	어차피 무리인 소설 원작을 재현할 생각 말고, 차라리 영화 나름의 각색을 하는게 더 나았겠다. 이건 뭐 그냥 생뚱맞네. 캐릭터 깊이도 없고, 몰입도 안되고, 감독 혼자서만 감정잡고있고, 영상도 작위적. 아예 헛웃음만 나오더라. 트란안훙꺼 이제 안볼거다	0
8771215	2014년이아니라 2004년에 만들었으면 더 나았으려나?두여자 아니고 다섯여자쯤은 되어야 좀 볼만했을것도 같고.그렇게 죽일거면 좀더 극적으로 끌고 가도 됐을거 같은데.;	0
3218802	감독은 원작을 보았는지 의문스럽다	0
5451831	늦가을 도쿄산책 ~ 따뜻하다......... 모든게	1
3645129	OOO	0
8610996	너무 좋은 영화 인거 같아요!!	1
9893096	그저 옛 영화 입니다. 예전의 경향과 문화를 알고 싶으신 분은 보세요. 지금 봐도 괜찮은 고전명작의 공통점은 그 감독들이 현재까지도 활발히 활동한다는 것이죠. 대부 감독은 2000년대 이후로 성공적이지 못합니다. 구성과 전개가 너무 올드하고 지루하죠.	0
365094	옳소! 이러쿵 저러쿵 욕먹었던 원더풀 데이즈가 그나마 낫더라	0
9641553	4000원보다 아까운건 120분의 시간이다	0
6723120	오유에서 왔당께~이딴걸 왜 돈주고 볼까?	0
7471179	ㅋㅋㅋ	1
8747477	집에서 스마트티비로 세번은본듯..제목도마음에들고 현실적인내용이라 와닿고 좋았어요 한편의 영화를 보는것같았어요김지석씨 연기 잘하시네요	1
4507186	1983년 쯤인가 13살때 천막 치고 감명깊게 본 영환데...청소년 관람불가?	1
6049750	할말이없을정도로별로	0
6635608	아래 평점에 속았다...	0
8811106	로코좋아하는분께추천!	1
3025997	나이가 먹어갈수록 아름다운 배우..장만옥 정말 대단..	1
6839445	오늘 내용을 보니 수녀님이 목에 묵주를 걸고있네요. 묵주는 기도할때만 사용하는건데..목에 걸지 않습니다. 정확히 알고 표현을 해주었으면 하네요. 수년님들 묵주를 절대 목에걸지 않으니 주의해주세요. 보기가 안 좋네요.ㅠㅠ	0
6148570	토익 망하고 봤는데 마음 추스리는데 정말 큰 도움이 되었습니다. 킵 무빙 포워드!	1
9409372	좋은 프로 감사합니다 ㅎ	1
9930694	여배우가 글래머라는 걸 감안해서..	0
8598908	순대볶음교회가 만든 (자칭) 한국판 콘스탄틴...LoL ㅋㅋ 인심 후하게 써서 1점 드릴게요 ㅋ	0
8198050	반전도 있고 스토리도 있고.. 괜찮았음	1
8659961	박스오피스1위 할만하네요.초반 이야기시작 에피소드에서 웃음을찾고, 중반부터 끝으로 갈수록 흥미진진한내용에 시간가는줄 몰랐습니다.but 10점이아닌이유는?!너무 재밌어서 나만보려고^-'♥(찡끗)	1
1501267	야동!!	1
7081343	따뜻하고 좋은 영화네요. 감동적입니다!	1
9382784	이런 영화보고 볼만하다는사람은 도대체 그동안 어떤영화를 보고다녔을까? 007운운하길레 한번봐줬더만 ㅋㅋ 최악임	0
4402439	이영하짱잼없음!!!!!!!!ㅡㅡ	0
9889935	진짜재미있는데 평점이왜이렇게낮지	1
8794022	진짜 드럽게재미없다 시간아까움	0
8648367	불법외국인노동자들 미화하는 영화는 1점도 아까움	0
10219402	하..그때 돈주고 안보길 잘했지.	0
4524652	세상의 아버지라는 그늘에 배우고 보호받는다...	1
5766777	다세포 소녀도 이정도는 아니지.	0
4507980	못생긴 여주 때문에 몰입이 안돼	0
9066258	뭔 말을 하려는거야 처음부터 안봐서 모르겠다 ㅇㅅㅇ	0
9217872	연기를 해야지..다들 왜그래...	0
9197016	Good,,,...	1
306197	진짜보지마세요-영화관가서돈주고보고후회100배!	0
5184493	학원 선생님의 추천으로 본 영화인데 매우 인상깊군요.. 아주 잘 봤습니다.	1
9908883	초2때보고 아무감흥도 없이 액션씬 재밋게봤는데...지금다시보니 소름...요즘 이런영화 자주안나오는데 진짜 재밋게 다시봤다	1
9469617	에바그린 나오는 영화이니 일단 만점	1
8927733	강시라는 엄청난 소재를 가지고 이렇게 밖에 못만들다니.. 어릴적 강시에 대한 기대감으로 봤는데 실망이 이만저만... 한정적인 공간과 본연의 강시의 공포를 끌어내지도 못하고 터무니 없는 액션으로 쓰레기 영화 인증해버림	0
5018693	떡밥을 통해 서서히 범인에게로 접근하는 방향은 이제식상하다.보는내내머리만아팠다.	0
5643874	그들만의 리그, 기묘함 그 이상도 이하도	0
6493354	전편보다 스토리 쉬망이며 여주는 조연감이다	0
9589147	그냥 환타진데 리얼리티가 너무 떨어짐 동물들 나올때 빼고	0
6306108	아직 우리나라 영화의 진입장벽은 낮다. 이런영화가 개봉한걸 보면..	0
9971439	아주 오래된 영화지만 그래픽 떡칠한 요새 영화보다 천배는 좋은 영화다. 우울할때 보면 기분 좋은 영화..	1
6286844	다시 한번 종교를 생각하게 해주는 영화	1
47070	아이맥스와 공상과학영화의 어색한 조우~	0
5867438	전작 에서 한참 퇴보한 감독..	0
9910131	미라소르비노 발킬머와 스케이트장에서 여러가지 표정 지어보일때 너무 이쁘고사랑스러웠네요.. 스토리전개에.조금은.투박한느낌이지만.. 처음 비가내릴때.작은 폐가 안에 들어가.같이 눈을.감고 비의 운율을 느낀다... 괜찮은 영화를알게되어 너무 좋은 하루였네요	1
4814859	담담한 연출에도 맘이 편치 않다.	0
1434361	좋은영화..	1
8912619	굿.중학교 때 봤는데도 잊혀지지 않은 영화.	1
10117917	역대급 명작 말이필요없다 이런 학창시절 보내고 싶다	1
4481134	짱~ 오늘 티비로 봤음	1
5973112	어떻게 이렇게 유치하고 재미없을 수가 있을까? 일부러 그랬나? ㅋ	0
3789038	내용도 없는데 시간은 왜이리 길까요..	0
9554602	기억 속 추억의 영화. 적어도 나에겐...	1
10243422	상당히 고급진 에로 영화네	1
7945482	ㅠㅠ) 보는 내내 눈물만....... (저 남자.)...	1
7989452	고증은 엉망이며 리얼리티또한 떨어지고 감독은 GP506과 알포인트의 퀼리티를 노렸으나 그건 감독만의 개인적 착각이였다. 다시 연구하고 다시 만들어라. 애초에 여군이 등장 하는 것 부터가 비현실적.	0
7579297	이건 전작들이 너무쎘다 진짜.. 나쁘지않았던 후속작.	1
7729341	물론 대중적인 영화도 필요하지만, 이런 영화야 말로 영화계를 좀 더 성숙시키는 영화가 아닐까 생각해본다.	1
3201466	네이버는 호킨스 보단 샘슨에 비중을 더 두고 있군요 하하	1
1548845	말없이 눈물이 뚝뚝..	1
5162278	아무리..저예산이라지만...	0
1744503	웃긴것은 아니지만 재밌던데 ㅎㅎㅎ 볼만합니다	1
3400086	"""중국 ( 홍콩 ) 작품에서 가장 여운이 남는 작품! 개인적으로 """" 천녀유혼 , 이상"""	1
10018303	이렇게 유쾌할수가ㅋㅋㅋ	1
9751077	1시간이어서 다행이다. 돼지가 우물에 빠진 날은 어떻게 만들어 졌는지 ... 언제부터 만드는 것 마다 볼 가치도 없는 한심한 순 엉터리 이야기들.. 밑에 마술이니 배우고 간다니 웃기는 전문가들 니들이 전문가라니 ㅉㅉㅉ 이러니 세상이 미쳐 돌아가지	0
6666723	이 죽일놈의 사랑...에 어울리지 않는,이 무슨 거지같은...영화.차라리 공상과학영화로 각색해오든가...딱 국어책을 낭랑히 읽고있는,대배우의 시나리오리딩을 보는듯하다.레드라이트에 이어서,캐스팅만 쩌는 또하나의 졸작.당신의돈과시간을 조금더 소중히 하시라	0
8612348	어렸을 때는 지능이 뒤떨어져 이 영화의 전체적인 흐름과 스토리를, 심지어 그 때문에 반전까지 못 느껴서 루즈하게 느껴졌지만, 나이가 들어 영화의 흐름과 반전을 느낄 정도의 약간은 성숙된(?)지능을 가지고 보니 영화의 완성도가 상당히 높다 여기게 되었다	1
7207225	실화라니 너무 가슴 아프다...	1
6091667	OO존나결말 개코미디네 존트라볼타는 대체 뭐지?	0
5909694	무섭지도 않고 스릴도 없고 팥 없는 붕어빵	0
2190407	머리 비우고 보면, 이만큼 재미있을수가 없다!	1
10024902	재밌어요 재밌어요 정말 정말	1
10041583	예수를 믿지 않는 자들이보면 이거 뭐여 하겠지..	0
3759325	진정 한심하다.	0
8939603	저스틴 팀버레이크랑 벤에플렉 완전 팬인데... 이건 영화 자체가 완전 노답이다 ㅠㅠㅠ	0
9379046	한장면한장면이 예술이다 .	0
9193030	완죤 지루하고 재미없네	0
8606976	별점 1점주기도 아까운영화구만 쓰레기 영화 개나 줘버려라그리고 이딴거만든 감독 학력이 중졸 인가? 그러니깐 비판하지 법을 지켜야 큰소리치지 지키지도않으면서 뭘 비판이야개같은 영화	0
5465496	장르는 무협인데 내가 보기엔 코믹이던데 막장 평점 2점도 아깝다	0
1368076	TV에서 해도 보고싶지 않은 작품	0
8937645	미드 보고 알게 된건데.. 미드가 과거를 다루는데도 훨씬 재밌다야;	0
8513627	뻔하디 뻔한 스토리지만 계속 보게 된다ㅋㅋ 김우빈 간지 좔좔~ㅋ	1
4882150	레옹2던 와사비던 장르노는 왜 이런걸 찍어서 원작을 망친거지; 너무 안타깝다	0
8519922	오래되고 오래되어 보이는 영화지만 좋은 스토리, 연기, 장면, 대사로 명화라 할 만 함	1
10254870	말이 필요없는 드라마...모든걸 다 갖춘 드라마..한마디로 퍼펙트한 드라마..	1
5980427	스토리는 뻔하긴했지만 보는내내 지루하지않고 긴장돋앗다	1
6846390	학교 폭력 왕따 빨리 줄어야 한다	1
8320819	신선하긴 했지만 주인공들의 멘탈을 이해할 수 없었던 영화.	0
8938368	영화를 보고 난 후 거울을 보면 마지막 장면 리차드 기어의 표정과 같지 않을까 싶다	1
7271057	꼭보소 두번보소	1
9425545	너희들의 평점을 내가 기만했구나 미안하다.. 이영화를 비로소 시간의중요함을 알게되었다.	0
2875125	세계카사노바가,,,,난대...영화배우,,,ㅋㅋㅋ	1
7804699	보다가 나가는 영화??	0
6106658	단체 올누드라고 마케팅만 요란했던 기억..	0
7548196	쎼뇨리따 김!!! 시즌 2 갑시다!!	1
7731974	영화0개 이병헌 마음같아선 10개	0
9248828	제목으로 사람 속이지 마라	0
9231764	이건뭐...배우들의 발연기덕에.. 영화에 집중할수가 없다...스탭들 촬영 기술수준도 좀 낮은듯한...	0
8923181	줄거리에 다써놨어 ㅋㅋㅋ ㅁ ㅣ친 ㄴ ㅔ이버	0
9629226	새벽에 눈물 콧물 질질 짰네요	1
10072104	히나타 진짜 싫어하는데 영화가 급전개그렇고 더 라스트가 아니라 제목은 히나타의목도리인듯;;내용도 이상하고 작가가 육백화쯤에서 뜬금없이 번외로 히나타 동생내보내더니 극장판때문이였는듯.만화끝날때까지도 러브라인 확실하지않더니ㅋ작가겁나 배신감느껴짐.괜히 본듯	0
9059607	스파이더맨 시리즈 이후로 난 샘 레이미를 존경한다	1
9385303	오랜만에 감수성 깊은 영화봐서 기분이 좋습니다!	1
5392224	마츠야마에 매력에 빠지고싶은분들만 ㅋ 영화보뭐고켄만보실분만 ㅋ	1
1115528	갑작스레 끝나서 아쉽지만...	1
2699804	벡실.에플시드 모두 즐감..츽오.	1
5737123	그런데 이거 개봉도하네?	0
9607772	제일 좋아하는 영화 10번넘게 봄	1
9564757	역대급 명영화다. 한국영화사상 5손가락안에 꼽을 만한 명작품!!!	1
5446271	드라마 본 사람이든 안본 사람이든 그 누구에게도 추천하고 싶지않은 망작. 편집개판	0
7900454	아이들이 둘이나 있어서 지난 몇년간 극장에서 개봉한 애니는 다 보았는데 정말 애들데리고 나오고 싶었음	0
7748043	재밌었어요	1
4810535	시간이 이렇게 지났는데도 생각나는 드라마...	1
4925510	드니로 띠워주기 영화~ 스릴러가 지루하네~ 역시 옛날영화.....	0
2365	인물들 하나하나가 재미있는 영화~	1
3372204	방학때만 되면 뉴코아극장을 지배한 영구와...우뢰매 시리즈 그당시 쵝오!!!	1
5077244	천국을 나타낸 장면은 아름다우나 스토리가영..	0
2671375	최고!! 주옥같은대사들.. 촌스럽지만 서정적인 분위기.....ㅜㅜ	1
1378031	엄청 웃기진 않지만 몇번 웃음.동물들이 귀엽다ㅋㅋ	1
6950663	허세에 오글거림까지 로맨스도 어느정도지 보기싫을 정도야 김작가 그나마 별 3개는 장동건 드라마 복귀작 이라서 주는거임	0
867709	해리슨 포드 이젠 한물 갔다.	0
343464	쓰레기였다느느낌만 가득...보는관점은 자기나름이지만...	0
118429	머나먼 사랑(?)	0
10005423	최근에 다시 보니 완전 중이병 영화였다. 바벨같은 영화가 괜히 나온게 아니었어., 속빈 강정같은 영화 21그램	0
6060610	4.44만들긔~ 지금 Cgv에서하는데 볼까말까 생각중ㅋ	1
6634781	전쟁영화를 좋아한다면 강력히 추천	1
9839899	액션보다는 드라마 장르...유쾌하고 통쾌한 액션을 기대한다면 당연히 평점이 낮아질 수 밖에..잔잔하게 본다면 인간의 본성과 자신의 선택에 대해서 생각해볼 수 있음. 해맑은 아이들 모습을..볼 수 있느냐 없느냐..세탁기를 보면서 정화되는 장면까지..	1
10225160	티라노의 발톱급 블록버스터. 출연료로 뭐햇냐	0
2905913	대체 뭘 보라는 거냐? 1보고 높아진 텐션을 순식간에 -120%깎아먹는작품.안보는게최고	0
8329735	존경하시는 분이에요 ,.	1
7957379	.	1
8142583	역대 쓰레기 1점도 아깝다	0
9668354	명작중의 명작... 이 영화는 살면서 꼭 봐야하는 작품이다ㅜ ㅜ	1
7992785	현재2013년...퍼시픽림.슈퍼맨.배트맨.어밴져스등...컴퓨터그래픽의 절정을 보여주는 이시점에 컴퓨터그래픽은 제로....이럴수가....탈을쓰고 나오다니....무슨장난하는줄 알았다.1980년대나 나올법한 영화같지도 않은영화.돈주고보긴아까우니무료로보세요.	0
8548163	진짜 인생 최악중 하나 주인공 자살추천	0
2407934	힐러리더프 팬들에게만 강력추천.	0
3655973	아 재밌는데 작은누나 짜증나 ㅡㅡ지가뭔데 지맘대로해	1
8567693	조기종영안내 120부작이던,42회축소하여78부로끝나것같다. 제작진이심장무척않좋아여서 일찍끝나고 아직공개를않하지만 78부작으로종영한다.죄송드랍니다.	0
4016771	박스오피스1위만보고 봤던 내가 잘못이였어........................화나	0
7916532	1	0
3822640	장난하나...Z위로 알바티가나네ㅡㅡ그리고 이게 머가 잼나여ㅡㅡ	0
5598949	신기에 가까운 영화...이연걸의 전성기에 빙점을 찍는 작품	1
8589026	마지막까지 정말 못끈게 하고 끝까지 끌고감 개잼 개막장ㅋㅋㅋㅋ	1
164627	나랑 닯은 더 플라이.... 주인공... 캬캬캬~	1
1190014	역시 이것도 쓰레기	0
7321020	전두환 29만원을 잇는 희대의 역작 1억유	0
1516872	나는 흐림 보다잠들어버렸네	0
9838626	한번쯤 봐야할 기억에 남을 영화~	1
5925792	역시 오현경은 미중년이다.	1
5278100	다른 사람에게 영향을 준다는것은 위대한 일이다. 마지막 기립박수때 강한 감동이...	1
7241797	걸작 공포영화마스터피스를 망쳐놓은 감독의 한심한 연출력...감독 존 무어...당신에게 오멘(666)의 저주가 있으리라.능력이 안되면,손대지를 말든가?제가 무슨 알프레드 히치콕이라고,엉뚱한 녀석.가서 다이하드6-본투비 와일드나 찍고있어~임마...(웃음)	0
8960203	차라리 76년도 원작을 한 번 더 보시는 것을 추천.	0
8189100	영화보는 동안 긴장되고 스토리도 나름 괜츈~ 특히 여배우 연기며 외모며 맘에 든닷!!! 다른데서 또 봣으면~	1
4883737	이수작의 평점이 이것밖에 안되다니...ㅠㅜ	1
4753148	살며시 스며드는 감동,아름다운 영화!!평생간직될 영화!!	1
5728322	에휴..........	0
7212328	배우들이아깝다	0
8222097	아... 총체적 난국이다. 뭐라 할말이 없다.	0
8359458	어..이..상..실	0
8748719	기자, 평론가들은 평점이 왤케 짜.평론에 맞게 점수도 줘야지. 참나	1
6575158	왜봣지?	0
5295636	열심인 스탭에 슬론 영감까지 나와 주셨지만 공감대가 생길 수 없는 소재.	0
8291487	완전 재미있음 추천 ㅠㅠ♥ 생텀 화이팅 !!!♥	1
6823939	ㅎㅎ 요즘 드라마 어린애들 속임수같아요 머가이래?드라마들마다 참다참다 인런글 남깁니다...휴 맬맬1회두 안빼고 보던제가 덕분에 아침잠 더자서 고마워요	0
6826296	꼭 이런 학생들과 선생님들이 많이들 잇엇으면 하면서 잘봣습니다^_^	1
8018121	원씨형제들이 총집합한 영화...개인적으로는 무지 지루했음	0
5475281	영화관에서 봤었는데 보다가 졸았다 넘잼없어;;	0
8621573	스토리가 상당히 유치하고 진부함. 차태현은 사투리가 어울리지 않음.	0
4790260	말로 형용하기 힘든 엉성함과 황당함	0
8788684	디즈니가 디즈니인 이유.	1
9933678	안봤는데평점높아ㅠ이딴영화가	0
5432639	별하나 주기도 아까움 그저 그런 에피소드 너무 재미없어서 이제그만~	0
5788930	솔직히 시즌2까지라도 만듭시다..ㅠ.ㅠ	1
4683664	새로운 시도는 가상하지만, 이럴거였다면..	0
1135780	가슴 아픔	1
7777261	이게 재밋냐? 1점주기도아깝다 언재끝남?	0
9264094	스트레스 풀려요. 그리고 영화 속 음악 대박!	1
2353630	이런 작품을 을 쓴 작가와 만든 감독도 독하긴 하다...	0
9392260	나름 영화/이드 매니아로서 이렇게 무명배우만 나오는 영화는 첨 봄	0
914034	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 먼진 몰라두 1점은 좀...... ㅋㅋㅋㅋㅋ	0
8142729	이게 진리지.. 내가 페제만큼이나 좋아하는 작품... 작품성은 참 끝내주고 기법도 다양해서 참신하다.	1
7311115	영웅을 소재로 한 영화이면, 영웅답거나,혹은 색다르거나...아니면 그린호넷처럼 코미디거나...	0
7446802	와 이영화 내가 고딩때 보았을텐데. 아직도 기억난다. 영화가 끝났을때의 그 허무함과 찝찝함	1
2048300	보고서 화나서 울뻔했어 박상면한테 낚였어	0
10199679	오.. 저 공주(?)가 김여정인거야?	0
6723373	일베에서 왔다	0
5541892	시간가는줄 모르고 봣네요^^감동입니다	1
7247658	가슴찡하게 눈물 나는영화~장쯔이와 선생님이 다시 재회하는 모습이 안나와 아쉬웠어요. 이제서야 보다니 아쉽네요. Ebs최고	1
9860178	바로 오늘을 살고, 또 죽는다... 진짜 무슨의미일까 아직 난 모르겠다. 가장 인상깊었던 장면은 주인공이 총구를 자신 입속에 집어 넣은것... 이렇게 오늘을 산 자신을 죽이는 의식을 치루는일. 왜 오늘의 자신을 내일까지 살려주지 않는걸까?	1
7989079	정말 재밌게 봤었던 영화!! 추억이다	1
10101918	명불허전 서극의 숨은 명작	1
5733261	린제리 로한 사랑함.	1
2332697	감동적인,마지막에나오는노래엄청좋으네 ㅋㅋㅋㅋ	1
9873818	정말 노잼...우리나라는 인터스텔라를 만들수 없는 것인가.. 왜 또 사랑이야기는 빠지지않는 것인가.. 에휴.. 노답 노잼	0
8579585	삼성못들어가서 화난 정신나간영화	0
606203	슈퍼액션에서 밨는데 역쉬 임청하	1
9150891	철학 사색? 어이가 없네... 그냥 재미도 감동도 없는...	0
9719102	딱 90년대 우리나라 어린이 특선영화 느낌? 유치한 영화였네요.	0
5342102	내가진짜 21년을사면서 영화보고 어이가없고 화가나서 로그인한적은처음이다	0
9683877	외로움을 견디는건 참 잔혹한 일이다.척과 윌슨을 보며 또한번 느꼇다.	1
8568555	이거 보고 울었었음.. 진짜 감동적인듯	1
8236930	평점일도 아까운 드라마 복수언제하냐 앞에안봐서 잘모르겠는데 동영상은 어디서 나온건가요?? 그거 은희수가 찍은거면 화재현장에 있었다는 증거인데..	0
9236295	평점 왜이러지?? 이런 명작이 어딨다고...	1
7880374	내용을말로표현못하게씀	0
8779013	아 겁나 질질 끌어서 못 보겟다 ㅡ ㅡ보는내내 암걸릴듯. 왜그렇게 질질 끌음? 질질 끄는것도 정도껏이지. 보고나면 욕나와 질질 끌어서	0
4468996	25초 광고를 10배로 늘였을 뿐 신선하지도... 재미도 없다	0
8887762	나 일본영화 팬인데 미안하다 똥쿠소 였다	0
3228082	프랑스판 멍청이들이 나와 웃기려고 엄청 노력한다 하지만 부족 부족	0
10092517	불편한 과거..하지만 우리가 꼭 알아야만 하는 과거, 그 반복이 계속 되질 않길 바라는 마음이다. 할머님의 마지막 한마디가 가슴을 먹먹하게만 한다.	1
9614780	이 시대 최고의 판타지 영화! 원작과 영화가 모두 훌륭하며, 10여 년 전 영화관에서 두어번씩 & dvd 일반판과 확장판을 또 두어번씩 & 호빗 개봉 후 또 두어번씩.. 몇 번을 보고 또 봐도 볼 때마다 흐뭇하고 새로운 걸작!	1
9132412	스토리야 솔직히 기대도 안했습니다. 다만 천사와 악마의 싸움이라길래 최소한 액션만큼은 그에 걸맞길 기대했건만 정말 아날로그 방식으로 투닥대더군요. 속편을 의식하고 만든것 같지만 속편이 나올수 있을지도 의문이네요.	0
8546601	초호화 캐스팅이네유. 랜디 형 나왔네유. 재밌어유. 실베스터 형하고 아놀드 형 나이 들어도 멋있어유.	1
7297027	내용이 잔잔한 그런 영화내요. 잘봤어요	1
3691200	성룡영화는 전부 명작 ㅠㅠ	1
1593277	일본영화의 진일보한 모습! 아무나 흉내내지 못하는 소노 시온의 스타일!	1
8286128	작가의 내공이 대단하네요 연기력도 다들좋지만 어찌 그런 확확 꽂히는 대사를 풀어내시나요 애기잘때같이자느라드라마는 포기했는데 최근작중 비밀 이후에 최고!!!	1
9709538	예전에 극장에서 봤는데 진짜 재미없다	0
3139587	시걸형 왜그랬어요...영화가 뭐가애매해	0
9275609	손예진과 이민기라는 배우는 이렇게 조합했다는거에 실망해서 별2개.	0
10265552	정말 재미없고 유치하 영화	0
4814799	모르면 말을마라~ㅋ	1
9819931	재미도 없구만...에효	0
8770973	별 내용은 없고 여주 몸매는 좋으나 그게 다임	0
10058323	근래 본 최고의 로맨스 영화.	1
8220928	질질 짜는 예능좀 그만했으면...	0
10244082	세상은 이렇게 많이 부패되었다.오늘 날의 모습도 저렇지 않을까 싶다.세상은 점점 부패가 되어가고 있다.	1
7811187	아련한 추억이 있는 영화. 극장에 가족이 가서 함께 봤던 영화. 수원 중앙극장의 추억 아직도 기억난다.	1
7445928	최고멋짐 !!	1
5046012	밑에님보고 뿜음 ㅋㅋ 평깎이 운동 ㄱㄱ	0
